#option_type,maturity,strike,option_price
1,0.0547945205479452,322.5,29.1
1,0.0547945205479452,327.5,17.25
1,0.0547945205479452,332.5,21.5
1,0.0547945205479452,335,16
1,0.0547945205479452,337.5,9.5
1,0.0547945205479452,340,15.65
1,0.0547945205479452,342.5,11.2
1,0.0547945205479452,345,8.1
1,0.0547945205479452,347.5,7.3
1,0.0547945205479452,352.5,4
1,0.0547945205479452,357.5,3.16
1,0.0547945205479452,360,6.2
1,0.0547945205479452,362.5,2.75
1,0.0547945205479452,365,1.65
